"intratherm_id","genus_species","genus","species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","logic_source_for_dispersal_distance2","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","Home.range.size_Km2","logic.source_for_Home.range.size","lifespan_days","lifespan_days_reference","Notes","is.nocturnal","is.nocturnal_source","seasonal","annual","interannual","total","proportion_seasonal","proportion_annual","proportion_interannual"
1783,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Yoder et al. 2012","Comte","Morone saxatilis_41.24_NA_-73.92",11.5,41.24,-73.92,"","Morone","saxatilis","Hudson River US",NA,29.1,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,15.0407646217869,72.9989710604553,0.825026930788628,88.8647626130308,0.169254541164794,0.821461385975176,0.00928407286002977
1784,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Yoder et al. 2012","Comte","Morone saxatilis_41.24_NA_-73.92",24,41.24,-73.92,"","Morone","saxatilis","Hudson River US",NA,32.3,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater",NA,"days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,15.0407646217869,72.9989710604553,0.825026930788628,88.8647626130308,0.169254541164794,0.821461385975176,0.00928407286002977
1785,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",5,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,24.4,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1786,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",10,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,27.2,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1787,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",15,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,29.7,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1788,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",20,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,31.1,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1789,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",26,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,31.8,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1790,"Morone saxatilis","Morone","saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Cook et al. 2006","Comte","Morone saxatilis_45.37_NA_-63.26",30,45.37,-63.26,"","Morone","saxatilis","Nova Scotia Agricultural College New Brunswick Canada",14,33.9,"tmax",NA,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1460","4-6 years (IUCN Red List)","730","2 years (IUCN Red List)",NA,"1-10","LARVAE: larvae disperse more than 5km (Secor+ D. H.+ Houde+ E. D.+ & Monteleone+ D. M. (1995). A mark-release experiment on larval striped bass Morone saxatilis in a Chesapeake Bay tributary. ICES Journal of Marine Science+ 52(1)+ 87-101.)  MOVEMENT: high degree of site fidelity across seasons and years to max home range size 1+554+067 m2 (https://doi.org/10.1577/T06-250.1) MIGRATION: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039)",NA,"200","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","120","TL male/unsexed -fishbase","Y","","no dormancy reported+ not in paper on winter activity (https://doi.org/10.1046/j.1365-2400.1999.00175.x)","migratory","IUCN Red List","Winter-Spring","Winter-Spring","DISTANCE: migrate distances up to 725 km (https://ir.library.oregonstate.edu/downloads/37720g039) TIMING: anadromous after first 2 years of life+ migrates late winter to early spring (IUCN Red List+ https://animaldiversity.org/accounts/Morone_saxatilis/)","Nikki","-0.025446","average home range size = 554+435 m2+ range 26+446â€“1+554+067 m2 (https://doi.org/10.1577/T06-250.1)","10950","10-12 average (https://animaldiversity.org/accounts/Morone_saxatilis/) 30 years max (fishbase)",NA,NA,NA,1.6419784410938,1.92354915846937,2.16937025219223,5.7348978517554,0.286313459025466,0.335411232805234,0.378275308169301
1926,"Oncorhynchus clarkii","Oncorhynchus","clarkii","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Zeigler et al. 2013","Comte","Oncorhynchus clarkii_37.68_NA_-106.86",14,37.68,-106.86,"","Oncorhynchus","clarkii","Haypress Lake Mineral County Colorado US",14,24.7,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1095","AnAge","1095","AnAge",NA,"1-10","MOVEMENT: returns to natal stream+ high site fidelity of most to 200m from capture after migrations up to 30km (https://doi.org/10.1111/jfb.13824)",NA,"99","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","migratory","described as sea-run cuthroat trout in thermal tolerance reference+ ""most juvenile cutthroat trout that migrate to the ocean for the first time (smolts) do so after their third winter"" https://odfw.forestry.oregonstate.edu/conference/cuthist.html","Jul-Sep",NA,"DISTANCE: up to 50 miles (https://odfw.forestry.oregonstate.edu/conference/cuthist.html) TIMING: migration to freshwater to spawn occurs after the 3rd winter (maturity)+ leave for freshwater July-September+ return to salt water within 6 weeks of spawning (https://odfw.forestry.oregonstate.edu/conference/cuthist.html)","Joanne/Jenn","15","Wikipedia_page+ site fidelity to less than 200m (https://doi.org/10.1111/jfb.13824)","3650","6-8 years animaldiversity.org+ 10 years max (fishbase)",NA,NA,NA,0.571774310075395,0.52232156421658,0.0565508214319218,1.1506466957239,0.496915614671522,0.453937395516506,0.0491469898119722
1927,"Oncorhynchus clarkii","Oncorhynchus","clarkii","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Zeigler et al. 2013","Comte","Oncorhynchus clarkii_37.68_NA_-106.86",14,37.68,-106.86,"","Oncorhynchus","clarkii","Haypress Lake Mineral County Colorado US",14,23.4,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","14","days",NA,"1095","AnAge","1095","AnAge",NA,"1-10","MOVEMENT: returns to natal stream+ high site fidelity of most to 200m from capture after migrations up to 30km (https://doi.org/10.1111/jfb.13824)",NA,"99","TL male/unsexed -fishbase",NA,NA,NA,NA,NA,"","no dormancy reported","migratory","described as sea-run cuthroat trout in thermal tolerance reference+ ""most juvenile cutthroat trout that migrate to the ocean for the first time (smolts) do so after their third winter"" https://odfw.forestry.oregonstate.edu/conference/cuthist.html","Jul-Sep",NA,"DISTANCE: up to 50 miles (https://odfw.forestry.oregonstate.edu/conference/cuthist.html) TIMING: migration to freshwater to spawn occurs after the 3rd winter (maturity)+ leave for freshwater July-September+ return to salt water within 6 weeks of spawning (https://odfw.forestry.oregonstate.edu/conference/cuthist.html)","Joanne/Jenn","15","Wikipedia_page+ site fidelity to less than 200m (https://doi.org/10.1111/jfb.13824)","3650","6-8 years animaldiversity.org+ 10 years max (fishbase)",NA,NA,NA,0.571774310075395,0.52232156421658,0.0565508214319218,1.1506466957239,0.496915614671522,0.453937395516506,0.0491469898119722
2058,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",22,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,36.94,"tmax",0.13,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2059,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",26,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,37.72,"tmax",0.16,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2060,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",28,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,37.91,"tmax",0.13,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2061,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",29,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,37.91,"tmax",0.13,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2062,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",30,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,37.59,"tmax",0.49,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2063,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",32,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,38.07,"tmax",0.08,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
